Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”
Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31,Table: 31
,,,,,,,,,,,,,,,,
Table,Table,15--Area,of,"timberland,","timberland,",by,stand-age,stand-age,stand-age,and,broad,management,management,"clasaee,","clasaee,",
forest,forest,"indue try,a","indue try,a",Coastal,Plain,,of,"Virginia,","Virginia,",1991,1991,,,,,
,,,,,,,,,,,Broad,management,management,class,class,
,Stand-age,Stand-age,class,class,All,,,,,,,,,,,
,,(years),,,classes,,,Pine,,Natural,Natural,,,,Upland,Lowland
,,,,,,,plantation,plantation,plantation,,pine,Oak-pine,Oak-pine,hardwood,hardwood,hardwood
,,,,,,,,,,,,Acres,,,,
,,O-10,,,"202,589",,,"121,748","121,748",,"7,101",,"47,490",,"24,174","2,076"
,,11-20,,,"149,564",,,"92,211","92,211",,"15,971",,"13,306",,"11,524","16,552"
,,21-30,,,"124,243",,,"84,073","84,073",,"24,272",,"10,894",,"2,707","2,297"
,,31-40,,,"56,441",,,"32,095","32,095",,"18,801",,--,,"5,545",--
,,41-50,,,"44,631",,,--,--,,"21,629",,"8,913",,"11,381","2,708"
,,51-60,,,"35,148",,,--,--,,"9,500",,"8,720",,"13,823","3,105"
,,61-70,,,"30,332",,,_-,_-,,"2,289",,"8,982",,"14,057","5,004"
,,71-80,,,"17,085",,,--,--,,"6,449",,"1,552",,"6,892","2,192"
,,81+,,,"36,463",,,--,--,,"8,977",,"8,630",,"7,667","11,189"
No,manageable,manageable,stand,stand,"53,858",,,--,--,,"4,913",,"2,707",,"35,468","10,770"
,All,classes,,,"750,354",,,"330,127","330,127","119,902","119,902","111,194","111,194",,"133,238","55,893"
'Includes,'Includes,0,acres,of,other,private,private,land,under,,long-term,lease.,lease.,,,
Table,Table,16--Area,of,"timberland,","timberland,",by,stand-age,stand-age,stand-age,and,broad,management,management,"classes,","classes,",
other,other,private,"ownerships,a","ownerships,a",Coastal,Coastal,Coastal,Plain,of,"Virginia,","Virginia,",1991,1991,,,
,,,,,,,,,,,Broad,management,management,,class,
,Stand-age,Stand-age,class,class,All,,,,,,,,,,,
,,(years),,,classes,,,Pine,,Natural,Natural,,,,Upland,Lowland
,,,,,,,plantation,plantation,plantation,,pine,Oak-pine,Oak-pine,,hardwood,hardwood
,,,,,,,,,,,,Acres,,,,
,,O-10,,,"472,818",,,"114,896","114,896",,"43,447",,"117,344",,"182,108","15,023"
,,11-20,,,"416,953",,,"161,722","161,722",,"38,851",,"76,115",,"113,448","26,817"
,,21-30,,,"255,958",,,"89,557","89,557",,"50,823",,"48,120",,"60,128","7,330"
,,31-40,,,"268,224",,,"27,686","27,686",,"51,121",,"47,823",,"123,426","18,168"
,,41-50,,,"267,816",,,,-_,,"75,588",,"43,952",,"132,552","15,724"
,,51-60,,,"290,533",,,,,,"63,805",,"50,060",,"150,082","26,586"
,,61-70,,,"238,580",,,,_-,,"51,385",,"52,353",,"107,665","27,177"
,,71-80,,,"163,007",,,,__,,"10,517",,"23,736",,"102,065","26,689"
,,81+,,,"193,129",,,,,,"16,528",,"25,289",,"109,555","41,757"
No,manageable,manageable,stand,stand,238.141,,,"2,619","2,619",,"18,108",,"15,268",,"108,467","93,679"
,All,classes,,,"805,159",,,"396,480","396,480","420,173","420,173",,"500,060","500,060","1,189,496","298,950"
a,,,,,,,,,,,,,,,,
,Excludes,0,acres,of,other,private,private,land,under,,long-term,long-term,lease,to,forest,industry.
,,,,,,,,,,,,,,,,25
