Fitzgerald Lumber and Log Co. ........ 37,Fitzgerald Lumber and Log Co. ........ 37,Fitzgerald Lumber and Log Co. ........ 37,McFarlands Mill ............................. 20,
George Harrell................................ 40,George Harrell................................ 40,George Harrell................................ 40,Michael Turman Sawmill Inc. .......... 18,
George Shumate Inc. ....................... 37,George Shumate Inc. ....................... 37,George Shumate Inc. ....................... 37,Mountain Forest Products Inc. .......... 17,
Georgia-Pacific Corp....................... 38,Georgia-Pacific Corp....................... 38,Georgia-Pacific Corp....................... 38,"Neff Lumber Mills, Inc. ................... 39",
Gillespie Inc. ....................................5,Gillespie Inc. ....................................5,Gillespie Inc. ....................................5,"Nelson Lumber Co., Inc. .................. 30",
Goad Lumber Co. ........................... 13,Goad Lumber Co. ........................... 13,Goad Lumber Co. ........................... 13,Nichols Brothers Sawmill ..................6,
Gregory Lumber Co. ....................... 33,Gregory Lumber Co. ....................... 33,Gregory Lumber Co. ....................... 33,"Ontario Hardwood Co., Inc. ............. 15",
Griffith Lumber Co. ........................ 32,Griffith Lumber Co. ........................ 32,Griffith Lumber Co. ........................ 32,Patton Brothers Lumber Co.............. 45,
H and H Lumber ............................. 17,H and H Lumber ............................. 17,H and H Lumber ............................. 17,Paul Wright Lumber Co................... 34,
Hairfield Lumber Corp. ................... 27,Hairfield Lumber Corp. ................... 27,Hairfield Lumber Corp. ................... 27,Perdue Sawmill............................... 20,
Harlow Brothers ............................. 27,Harlow Brothers ............................. 27,Harlow Brothers ............................. 27,Philip Dyer..................................... 29,
Harris Brothers Lumber ................... 32,Harris Brothers Lumber ................... 32,Harris Brothers Lumber ................... 32,Pierce and Johnson Lumber.............. 10,
Harry Heath Sawmill....................... 34,Harry Heath Sawmill....................... 34,Harry Heath Sawmill....................... 34,Polk's Logging & Lumber ................ 40,
"Hart Brothers, Inc............................ 39","Hart Brothers, Inc............................ 39","Hart Brothers, Inc............................ 39",R. S. Brown.................................... 15,
Harvie Perdue Sawmill .................... 19,Harvie Perdue Sawmill .................... 19,Harvie Perdue Sawmill .................... 19,R. T. Adams Lumber Co. ................. 23,
Hawk's Sawmill .............................. 32,Hawk's Sawmill .............................. 32,Hawk's Sawmill .............................. 32,Ramsey and Son Lumber Co. .............3,
Hilltop Lumber Co. ...........................5,Hilltop Lumber Co. ...........................5,Hilltop Lumber Co. ...........................5,Randy Compton Lumber Co...............9,
Hodgison Wood Products ................ 43,Hodgison Wood Products ................ 43,Hodgison Wood Products ................ 43,Rappahannock Lumber Corp. ........... 21,
Hooke Brothers Lumber Co. ............ 25,Hooke Brothers Lumber Co. ............ 25,Hooke Brothers Lumber Co. ............ 25,Richard McDonald .......................... 40,
"Hopewell Hardwood Sales, Inc......... 35","Hopewell Hardwood Sales, Inc......... 35","Hopewell Hardwood Sales, Inc......... 35",Riverbend Sawmill.......................... 26,
Hurt Sawmill ....................................6,Hurt Sawmill ....................................6,Hurt Sawmill ....................................6,Robert S. Coleman Lumber Co. ........ 31,
Independence Lumber Co. ............... 21,Independence Lumber Co. ............... 21,Independence Lumber Co. ............... 21,Roberts and Roberts Lumber ............ 26,
J. C. Bradley.....................................2,J. C. Bradley.....................................2,J. C. Bradley.....................................2,Rocky Mount Hardwoods ................ 20,
J. C. Wagner Lumber Co....................8,J. C. Wagner Lumber Co....................8,J. C. Wagner Lumber Co....................8,Roy L. Mattox ................................ 36,
J. E. Moore Lumber Co.................... 22,J. E. Moore Lumber Co.................... 22,J. E. Moore Lumber Co.................... 22,Russell Lumber Co.......................... 26,
J. H. Knighton Lumber Co. .............. 12,J. H. Knighton Lumber Co. .............. 12,J. H. Knighton Lumber Co. .............. 12,Rye Valley Lumber Co. ................... 41,
"J. P. Bradley and Sons, Inc. ................3","J. P. Bradley and Sons, Inc. ................3","J. P. Bradley and Sons, Inc. ................3",Saunders Lumber co. ....................... 35,
,,,,51
