Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”,Name: “Table 1 of 1 on page 32 of 68”
Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30
,,,,,,,,,,,,,,,,
Table,II--Area,of,"timberland,","timberland,","timberland,",by,ownership,ownership,and,stocking,,classes,of,growing-stock,growing-stock,"trees,"
Northern,Piedmont,Piedmont,of,"Virginia,","Virginia,","Virginia,",1992,,,,,,,,,
,,,,,,,,,,,Stocking,Stocking,class,(percentja,(percentja,
,,,,,,All,,,,,,,,,,
,Ownership,class,class,,,,,,,,,,,,,
,,,,,,classes,classes,,,,,,,,,
,,,,,,,,>130,>130,100-130,100-130,,60-99,16.7-59,16.7-59,c16.7
,,,,,,,,,,,,Acres,,,,
National,forest,forest,,,,"73,096","73,096",,-_,"31,007","31,007",,"36,274","5,815","5,815",--
Other,public,,,,,"94,013","94,013","10,846","10,846","37,905","37,905",,"41,563","3,699","3,699",--
Forest,industry,industry,,,,"155,230","155,230","22,388","22,388","72,264","72,264",,"49,400","7,097","7,097","4,081"
Forest,industry-leased,industry-leased,industry-leased,industry-leased,,,--,,__,,-_,,_-,,-_,--
Other,private,,,,"2,104,212","2,104,212","2,104,212","66,724","66,724","730,322","730,322","1,001,753","1,001,753","273,150","273,150","32,263"
All,ownerships,ownerships,,,"2,426,551","2,426,551","2,426,551","99,958","99,958","871,498","871,498","1,128,990","1,128,990","289,761","289,761","36,344"
aSee,stocking,standards,standards,standards,on,page,13.,,,,,,,,,
Table,12--Area,12--Area,of,"timberland,","timberland,","timberland,",by,forest,type,and,stand-she,stand-she,"class,",,,
Northern,Piedmont,Piedmont,Piedmont,of,"Virginia,","Virginia,",1992,,,,,,,,,
,,,,,,,,,Stand-size,Stand-size,,class,,,,
,,,,,,All,,,,,,,,,Nonstocked,Nonstocked
,Forest,type,,,,,,,,,,,,,,
,,,,,,stands,stands,,,,,,Sapling-,Sapling-,areas,areas
,,,,,,,,Sawtimber,Sawtimber,Sawtimber,Poletimber,Poletimber,,,,
,,,,,,,,,,,,,seedling,seedling,,
,,,,,,,,,,,Acres,Acres,,,,
Softvood,types,types,,,,,,,,,,,,,,
White,pine-hemlock,pine-hemlock,pine-hemlock,pine-hemlock,,"13,793","13,793",,"6,997","6,997",,_-,,"6,796",,--
Spruce-fir,Spruce-fir,,,,,,_-,,,-_,,-_,,-_,,^_
Longleaf,Longleaf,pine,,,,,--,,,__,,_-,,_-,,--
Slash,pine,pine,,,,,__,,,,,me,,_a,,__
Loblolly,Loblolly,pine,,,,"173,438","173,438",,"33,930","33,930","79,708","79,708","59,800","59,800",,--
Shortleaf,Shortleaf,pine,,,,"12,495","12,495",,"12,495","12,495",,-_,,,,--
Virginia,Virginia,pine,,,,"210,600","210,600",,"95,778","95,778","95,110","95,110","19,712","19,712",,--
Sand,pine,,,,,,-_,,,_-,,--,,,,__
Eastern,Eastern,redcedar,redcedar,,,"35,436","35,436",,"3,522","3,522","7,413","7,413","24,501","24,501",,__
Pond,pine,,,,,,-_,,,--,,--,,-_,,-_
Spruce,pine,pine,,,,,_-,,,,,--,,--,,__
Pitch,pine,pine,,,,"4,052","4,052",,,,,-_,,"4,052",,_-
Table,Mountain,Mountain,pine,pine,,,--,,,,,_-,,,,-_
,Total,,,,,"449,814","449,814","152,722","152,722","152,722","182,231","182,231","114,861","114,861",,_-
Hardvood,types,types,,,,,,,,,,,,,,
Oak-pine,Oak-pine,,,,,"289,160","289,160","106,006","106,006","106,006","106,324","106,324","76,830","76,830",,__
Oak-hickory,Oak-hickory,Oak-hickory,,,,"1,461,255","1,461,255","954,429","954,429","954,429","325,224","325,224","178,204","178,204","3,398","3,398"
Chestnut,Chestnut,oak,,,,"142,096","142,096","115,133","115,133","115,133","26,963","26,963",,--,,-_
Southern,Southern,scrub,oak,oak,,,__,,,_-,,-_,,--,,-_
Oak-gum-cypress,Oak-gum-cypress,Oak-gum-cypress,,,,"35,505","35,505",,"12,589","12,589","14,940","14,940",,"7,976",,_-
Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,,"48,721","48,721",,"36,627","36,627","4,266","4,266",,"7,828",,-_
Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,,,--,,,__,,-_,,-_,,--
,Total,,,,,"1,976,737","1,976,737","1,224,784","1,224,784","1,224,784","477,717","477,717","270,838","270,838","3,398","3,398"
All,types,,,,,"2,426,551","2,426,551","1,377,506","1,377,506","1,377,506","659,948","659,948","385,699","385,699","3,398","3,398"
24,,,,,,,,,,,,,,,,
