Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”,Name: “Table 1 of 1 on page 45 of 76”
Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43,Table: 43
,,,,,,,,,,,,,,
Table,11--Area,of,"timberland,","timberland,",by,ownership,ownership,and,stocking,claaaea,of,growing-stock,growing-stock,"trees,"
"Virginia,",1992,,,,,,,,,,,,,
,,,,,,,,,,Stocking,class,(percentla,(percentla,
,Cwnership,class,class,,All,,,,,,,,,
,,,,classes,classes,,,,,,,,,
,,,,,,,>130,,100-130,,60-99,16.7-59,16.7-59,~16.7
,,,,,,,,,,Acres,,,,
National,forest,forest,,"1,468,126","1,468,126","1,468,126","57,802","57,802","390,162",,"832,250","183,059","183,059","4,853"
Other,public,,,,"515,160","515,160","43,798","43,798","180,229",,"233,685","53,638","53,638","3,810"
Forest,industry,industry,,"1,537,397","1,537,397","1,537,397","152,715","152,715","779,260",,"471,118","98,092","98,092","36,212"
Forest,industry-leased,industry-leased,industry-leased,,"17,366","17,366","2,003","2,003","15,363",,_-,,_-,--
Other,private,,,"11,909,501","11,909,501","11,909,501","593,047","593,047","4,031,591","5,393,620","5,393,620","1,702,960","1,702,960","188,283"
All,ownerships,ownerships,,"15,447,550","15,447,550","15,447,550","849,365","849,365","5,396,605","6,930,673","6,930,673","2,037,749","2,037,749","233,158"
aSee,stocking,standards,standards,on,page,16.,,,,,,,,
Table,12--Area,12--Area,of,"timberland,","timberland,",by,forest,type,and,atand-size,"class,","Virginia,","Virginia,",1992
,,,,,,,,Stand-size,Stand-size,class,,,,
,,,,,All,,,,,,,,Nonstocked,
,Forest,type,,,,,,,,,,,,
,,,,,,,,,,,,,areas,
,,,,,stands,stands,,,,,Sapling-,Sapling-,,
,,,,,,,Sawtimber,Sawtimber,,Poletimber,,,,
,,,,,,,,,,,seedling,seedling,,
,,,,,,,,,,Acres,,,,
Softwood,,type6,,,,,,,,,,,,
White,pine-hemlock,pine-hemlock,pine-hemlock,,"216,920","216,920","149,168","149,168",,"27,200","36,040","36,040","4,512",
Spruce-fir,Spruce-fir,,,,,__,,_-,,--,,,,
,,,,,,,,,,--,,__,,__
Longleaf,Longleaf,pine,,,,_-,,-_,,,,,,
,,,,,,__,,__,,_-,,--,,_-
Slash,pine,,,,,,,,,,,,,
Loblolly,Loblolly,pine,,"1,996,447","1,996,447","1,996,447","540,383","540,383",,"769,513","667,179","667,179","19,372",
,,,,,,,,"73,408",,"32,401","12,619","12,619",,__
Shortleaf,Shortleaf,pine,,,"118,428","118,428",,,,,,,,
Virginia,Virginia,pine,,,"802,645","802,645","302,027","302,027",,"343,964","152,683","152,683","3,971",
Sand,pine-,,,,,__,,__,,--,,--,,-_
Eastern,Eastern,redcedar,redcedar,,"87,498","87,498",,"8,328",,"16,792","53,678","53,678","8,700",
Pond,pine,,,,"1,753","1,753",,"1,753",,--,,__,,__
,,,,,,,,,,--,,__,,__
,,,,,,_-,,__,,,,,,
Spruce,,pine,,,,,,,,,,,,
Pitch,pine,,,,"66,119","66,119",,"44,746",,"12,847","8,526","8,526",,__
Table,Mountain,Mountain,pine,,"62,941","62,941",,"29,392",,"27,629","5,920","5,920",,--
,Total,,,"3,352,751","3,352,751","3,352,751","1,149,205","1,149,205",,"1,230,346","936,645","936,645","36,555",
Hardwood,,types,,,,,,,,,,,,
Oak-pine,Oak-pine,,,"1,941,207","1,941,207","1,941,207","772,230","772,230",,"577,187","582,487","582,487","9,303",
Oak-hickory,Oak-hickory,Oak-hickory,,"8,276,236","8,276,236","8,276,236","4,520,304","4,520,304",,"2,330,651","1,380,118","1,380,118","45,163",
,,,,"1,095,830","1,095,830","1,095,830","683,052","683,052",,"391,306","21,472","21,472",,--
Chestnut,Chestnut,oak,,,,,,,,,,,,
,,,,,"5,002","5,002",,--,,__,,"5,002",,
Southern,Southern,scrub,oak,,,,,,,,,,,_-
Oak-gum-cypress,Oak-gum-cypress,Oak-gum-cypress,,,"392,257","392,257","203,329","203,329",,"113,693","65,848","65,848","9,387",
Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,,"242,764","242,764","143,711","143,711",,"52,924","42,438","42,438","3,691",
,,,,,"141,503","141,503","127,586","127,586",,"13,917",,_-,,-_
Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,,,,,,,,,,,
,Total,,,"12,094,799","12,094,799","12,094,799","6,450,212","6,450,212",,"3,479,678","2,097,365","2,097,365","67,544",
All,types,,,"15,447,550","15,447,550","15,447,550","7,599,417","7,599,417",,"4,710,024","3,034,010","3,034,010","104,099",
,,,,,,,,,,,,,,37
