Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”,Name: “Table 1 of 1 on page 72 of 76”
Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70
,,,,,,,,,,,,,,,
Table,45--Change,in,number,of,live,trees,on,"timberland,",by,species,"group,",survey,completion,"date,","date,"
and,diameter,"class,",Virginia,,,,,,,,,,,,
,,,,,,,Diameter,Diameter,class,(inches,at,breast,height),,
Species,group,,,,,,,,,,,,,,
,,All,,,,,,,,,,,,,
,,classes,,,l.O-,,3.0-,5.0-,,7.0-,9.0-,11 .o-,13.0-,15.0,and
,year,,,,,,,,,,,,,,
,,,,,,,,,,,,12.9,14.9,larger,larger
,,,,,2.9,4.9,4.9,6.9,,8.9,10.9,,,,
,,,,,,,,Thousand,Thousand,trees,,,,,
Yellow,pine,,,,,,,,,,,,,,
,1986,"1,652,962",,"580,674","580,674","415,276","415,276","302,211","184,678","184,678","91,897","43,654","20,031","14,541","14,541"
,1992,"1,715,252",,"599,073","599,073","432,605","432,605","305,873","196,916","196,916","98,140","47,599","20,289","14,757","14,757"
Change,Change,"+62,290",,"+18,399","+18,399","+17,329","+17,329","+3,662","+12,238","+12,238","+6,243","+3,945",+258,+216,+216
Other,softwood,,,,,,,,,,,,,,
,1986,"439,025",,"269,513","269,513","82,793","82,793","38,883","19,021","19,021","11,359","5,747","4,476","7,233","7,233"
,1992,"460,375",,"267,812","267,812","101,942","101,942","39,625","19,678","19,678","11,817","7,114","4,009","8,378","8,378"
Change,Change,"+21,350",,,"- 1 , 7 0 1","+19,149","+19,149",+742,,+657,+458,"+1,367",-467,"+1,145","+1,145"
Eardwood,Eardwood,,,,,,,,,,,,,,
,1986,"9,575,370","6,201,092","6,201,092","6,201,092","1,593,135","1,593,135","696,840","409,706","409,706","259,976","164,692","105,131","144,798","144,798"
,1992,"9,440,868","6,159,330","6,159,330","6,159,330","1,536,047","1,536,047","664,042","389,601","389,601","255,603","170,085","109,348","156,812","156,812"
Change,Change,"-134,502",,"-41,762","-41,762","-57,088","-57,088","-32,798","- 2 0 , 1 0 5","- 2 0 , 1 0 5","-4,373","+5,393","+4,217","+12,014","+12,014"
